"","code","word","psychometric"
"3431",26509,"northward",291.940952380952
"3432",26510,"to",310.068095238095
"3433",26511,"Brooklyn,",307.365238095238
"3434",26512,"below",271.637619047619
"3435",26513,"Point",265.939047619048
"3436",26514,"Peter,",361.189047619048
"3437",26515,"he",293.705238095238
"3438",26516,"could",275.397142857143
"3439",26517,"see",258.765714285714
"3440",26518,"the",270.740476190476
"3441",26519,"church",264.935238095238
"3442",26520,"spire",256.321904761905
"3443",26521,"wherever",285.826666666667
"3444",26522,"he",314.893333333333
"3445",26523,"looked",318.64380952381
"3446",26524,"back.",271.097142857143
"3447",26525,"Sometimes",284.41
"3448",26526,"they",279.788095238095
"3449",26527,"went",250.59380952381
"3450",26528,"south",265.864285714286
"3451",26529,"and",263.086666666667
"3452",26530,"rolled",274.23
"3453",26531,"past",265.459523809524
"3454",26532,"the",236.667142857143
"3455",26533,"tollhouse --",249.172857142857
"3456",26534,"""Afternoon,",384.389523809524
"3457",26535,"Reverend! --""",604.405238095238
"3458",26536,"and",345.102380952381
"3459",26537,"crossed",325.068095238095
"3460",26538,"the",281.184285714286
"3461",26539,"suspension",319.017619047619
"3462",26540,"bridge",296.237619047619
"3463",26541,"to",267.632857142857
"3464",26542,"Matamoras;",548.624761904762
"3465",26543,"that",398.62619047619
"3466",26544,"was",284.79
"3467",26545,"Pennsylvania.",366.182380952381
"3468",26546,"In",273.669523809524
"3469",26547,"the",269.871428571429
"3470",26548,"Delaware",285.379523809524
"3471",26549,"River,",279.142380952381
"3472",26550,"three",299.329047619048
"3473",26551,"long",284.940476190476
"3474",26552,"islands",267.115714285714
"3475",26553,"were",298.998571428571
"3476",26554,"overgrown",308.507619047619
"3477",26555,"with",278.35380952381
"3478",26556,"greening",294.360476190476
"3479",26557,"trees",305.758095238095
"3480",26558,"and",296.342380952381
"3481",26559,"underbrush.",296.097142857143
"3482",26560,"South",303.641904761905
"3483",26561,"of",288.884761904762
"3484",26562,"Laurel",323.15380952381
"3485",26563,"Grove",327.156666666667
"3486",26564,"Cemetery,",301.679047619048
"3487",26565,"and",316.511428571429
"3488",26566,"below",287.62380952381
"3489",26567,"the",287.481904761905
"3490",26568,"junction",292.290952380952
"3491",26569,"of",291.631904761905
"3492",26570,"the",250.089523809524
"3493",26571,"Neversink",254.954285714286
"3494",26572,"and",321.782380952381
"3495",26573,"the",276.377619047619
"3496",26574,"Delaware,",268.520476190476
"3497",26575,"was",412.40619047619
"3498",26576,"the",306.019047619048
"3499",26577,"Tri-State",292.776666666667
"3500",26578,"Rock,",327.929523809524
"3501",26579,"from",318.832380952381
"3502",26580,"which",312.689047619048
"3503",26581,"Stevie",317.83
"3504",26582,"could",335.497619047619
"3505",26583,"spy",277.374285714286
"3506",26584,"New",301
"3507",26585,"Jersey",381.34
"3508",26586,"and",295.216666666667
"3509",26587,"Pennsylvania,",312.212380952381
"3510",26588,"as",313.728095238095
"3511",26589,"well",291.711428571429
"3512",26590,"as",382.22619047619
"3513",26591,"New",265.632857142857
"3514",26592,"York,",275.049047619048
"3515",26593,"simply",295.5
"3516",26594,"by",306.518095238095
"3517",26595,"spinning",300.383333333333
"3518",26596,"around",301.744285714286
"3519",26597,"on",298.405714285714
"3520",26598,"his",304.216666666667
"3521",26599,"heel.",331.849523809524
"3522",26600,"On",337.614761904762
"3523",26601,"these",334.976666666667
"3524",26602,"excursions,",323.464761904762
"3525",26603,"Papa",288.355714285714
"3526",26604,"instructed",302.690952380952
"3527",26605,"him",273.837142857143
"3528",26606,"on",275.49
"3529",26607,"man's",255.678571428571
"3530",26608,"chief",342.45
"3531",26609,"end,",372.569523809524
"3532",26610,"which",353.636666666667
"3533",26611,"was",370.794761904762
"3534",26612,"his",296.115714285714
"3535",26613,"duty",300.628571428571
"3536",26614,"to",264.777619047619
"3537",26615,"God",261.368095238095
"3538",26616,"and",318.92619047619
"3539",26617,"his",276.827619047619
"3540",26618,"own",262.351428571429
"3541",26619,"salvation.",346.69380952381
"3542",26620,"However,",315.641904761905
"3543",26621,"a",289.310476190476
"3544",26622,"boy's",311.51380952381
"3545",26623,"lively",314.648095238095
"3546",26624,"eyes",478.136666666667
"3547",26625,"might",320.250476190476
"3548",26626,"rove.",633.707619047619
"3549",27500,"They",373.875238095238
"3550",27501,"were",298.302380952381
"3551",27502,"west",267.529523809524
"3552",27503,"of",278.609047619048
"3553",27504,"the",254.979047619048
"3554",27505,"Sabine,",323.33380952381
"3555",27506,"but",445.050476190476
"3556",27507,"only",342.053333333333
"3557",27508,"God",316.948571428571
"3558",27509,"knew",363.612380952381
"3559",27510,"where.",584.316190476191
"3560",27511,"For",297.467619047619
"3561",27512,"three",342.772380952381
"3562",27513,"days,",297.721904761905
"3563",27514,"their",320.301904761905
"3564",27515,"stolid",432.86
"3565",27516,"oxen",443.679523809524
"3566",27517,"had",375.359523809524
"3567",27518,"plodded",384.345714285714
"3568",27519,"up",319.950476190476
"3569",27520,"a",296.895238095238
"3570",27521,"blazing",347.016666666667
"3571",27522,"valley",315.421428571429
"3572",27523,"as",307.127142857143
"3573",27524,"flat",313.284285714286
"3574",27525,"and",294.44380952381
"3575",27526,"featureless",389.034285714286
"3576",27527,"as",343.78380952381
"3577",27528,"a",318.030476190476
"3578",27529,"dead",389.971904761905
"3579",27530,"sea.",348.399047619048
"3580",27531,"Molten",389.707142857143
"3581",27532,"glare",361.462857142857
"3582",27533,"singed",380.003333333333
"3583",27534,"their",475.596666666667
"3584",27535,"eyelids",481.517142857143
"3585",27536,"an",374.922380952381
"3586",27537,"angry",417.944285714286
"3587",27538,"crimson;",381.037619047619
"3588",27539,"suffocating",517.007619047619
"3589",27540,"air",404.386666666667
"3590",27541,"sapped",386.547619047619
"3591",27542,"their",408.851904761905
"3592",27543,"strength",412.589523809524
"3593",27544,"and",324.27
"3594",27545,"strained",368.122380952381
"3595",27546,"their",303.991428571429
"3596",27547,"nerves",398.051904761905
"3597",27548,"to",346.304761904762
"3598",27549,"snapping;",342.524285714286
"3599",27550,"dust",423.699047619048
"3600",27551,"choked",408.369047619048
"3601",27552,"their",389.884761904762
"3602",27553,"throats",313.647142857143
"3603",27554,"and",339.380476190476
"3604",27555,"lay",289.758095238095
"3605",27556,"like",313.750952380952
"3606",27557,"acid",372.987619047619
"3607",27558,"in",389.104761904762
"3608",27559,"their",332.549047619048
"3609",27560,"lungs.",461.234285714286
"3610",27561,"And",339.343333333333
"3611",27562,"the",370.243333333333
"3612",27563,"valley",378.733333333333
"3613",27564,"stretched",362.589047619048
"3614",27565,"endlessly",521.058095238095
"3615",27566,"out",329.200476190476
"3616",27567,"ahead,",367.721428571429
"3617",27568,"scorched",491.52619047619
"3618",27569,"and",371.701904761905
"3619",27570,"baked",312.010952380952
"3620",27571,"and",296.596666666667
"3621",27572,"writhing",346.972380952381
"3622",27573,"in",345.22619047619
"3623",27574,"its",295.023333333333
"3624",27575,"heat,",365.418095238095
"3625",27576,"until",348.268095238095
"3626",27577,"it",298.537619047619
"3627",27578,"vanished",346.629047619048
"3628",27579,"into",371.011428571429
"3629",27580,"the",291.725714285714
"3630",27581,"throbbing",316.000476190476
"3631",27582,"wall",326.473333333333
"3632",27583,"of",288.502380952381
"3633",27584,"fiery",295.459523809524
"3634",27585,"orange",352.738095238095
"3635",27586,"brown",364.293333333333
"3636",27587,"haze.",378.904761904762
"3637",27588,"Ben",299.804761904762
"3638",27589,"Prime",441.85380952381
"3639",27590,"extended",406.698095238095
"3640",27591,"his",408.760952380952
"3641",27592,"high-stepped",378.225238095238
"3642",27593,"stride",427.105714285714
"3643",27594,"until",440.714285714286
"3644",27595,"he",324.538095238095
"3645",27596,"could",345.540952380952
"3646",27597,"lay",313.442857142857
"3647",27598,"his",288.75
"3648",27599,"goad",378.77
"3649",27600,"across",595.127142857143
"3650",27601,"the",369.247142857143
"3651",27602,"noses",348.028571428571
"3652",27603,"of",328.492857142857
"3653",27604,"the",344.045714285714
"3654",27605,"oxen.",370.85380952381
"3655",27606,"""Hoa-whup!""",753.839523809524
"3656",27607,"He",462.190476190476
"3657",27608,"commanded",379.620952380952
"3658",27609,"from",315.215714285714
"3659",27610,"his",321.130476190476
"3660",27611,"raw",285.640476190476
"3661",27612,"throat,",356.739523809524
"3662",27613,"and",333.130952380952
"3663",27614,"felt",299.892380952381
"3664",27615,"the",301.138571428571
"3665",27616,"pain",304.657142857143
"3666",27617,"of",279.607619047619
"3667",27618,"movement",290.265714285714
"3668",27619,"in",279.455238095238
"3669",27620,"his",279.342857142857
"3670",27621,"cracked,",308.662380952381
"3671",27622,"black",362.084285714286
"3672",27623,"burned",341.255238095238
"3673",27624,"lips.",388.272380952381
"3674",27625,"He",290.09380952381
"3675",27626,"removed",315.845238095238
"3676",27627,"his",344.865714285714
"3677",27628,"hat",283.939047619048
"3678",27629,"to",292.45
"3679",27630,"let",286.835238095238
"3680",27631,"the",278.573333333333
"3681",27632,"trapped",273.35619047619
"3682",27633,"sweat",327.588571428571
"3683",27634,"cut",302.872380952381
"3684",27635,"rivulets",554.013333333333
"3685",27636,"through",445.919523809524
"3686",27637,"the",371.75
"3687",27638,"dust",294.396666666667
"3688",27639,"film",332.602380952381
"3689",27640,"upon",327.178095238095
"3690",27641,"his",310.601904761905
"3691",27642,"gaunt",296.718571428571
"3692",27643,"face.",371.858571428571
"3693",27644,"He",276.257619047619
"3694",27645,"spat.",338.095238095238
"3695",27646,"The",274.853333333333
"3696",27647,"dust-thick",367.762380952381
"3697",27648,"saliva",530.768571428571
"3698",27649,"came",337.741428571429
"3699",27650,"from",300.561428571429
"3700",27651,"his",277.528571428571
"3701",27652,"mouth",383.309523809524
"3702",27653,"like",307.894761904762
"3703",27654,"balled",338.943333333333
"3704",27655,"cotton.",416.440952380952
"3705",27656,"He",274.417142857143
"3706",27657,"moved",331.05380952381
"3707",27658,"back",368.818095238095
"3708",27659,"to",328.938095238095
"3709",27660,"the",315.27
"3710",27661,"wheel",290.325238095238
"3711",27662,"and",307.074285714286
"3712",27663,"stood",286.83380952381
"3713",27664,"there",270.812380952381
"3714",27665,"blowing,",366.195238095238
"3715",27666,"grasping",515.056666666667
"3716",27667,"the",361.175714285714
"3717",27668,"top",298.546666666667
"3718",27669,"of",318.820952380952
"3719",27670,"a",266.574761904762
"3720",27671,"spoke",289.637619047619
"3721",27672,"to",353.995714285714
"3722",27673,"still",298.139523809524
"3723",27674,"the",313.595238095238
"3724",27675,"trembling",352.53619047619
"3725",27676,"of",325.37
"3726",27677,"his",321.618095238095
"3727",27678,"played-out",351.527142857143
"3728",27679,"limbs.",483.341904761905
"3729",27680,"The",299.914761904762
"3730",27681,"burning",325.153333333333
"3731",27682,"air",381.59
"3732",27683,"dried",372.660952380952
"3733",27684,"his",301.287142857143
"3734",27685,"sweat-soaked",454.909523809524
"3735",27686,"clothes",606.016666666667
"3736",27687,"in",509.634761904762
"3737",27688,"salt-edged",582.678571428571
"3738",27689,"patches.",682.145238095238
"3739",27690,"He",312.890952380952
"3740",27691,"cleared",386.889523809524
"3741",27692,"his",299.73
"3742",27693,"throat",336.259047619048
"3743",27694,"and",322.201428571429
"3744",27695,"wet",293.71
"3745",27696,"his",304.343333333333
"3746",27697,"lips.",364.991904761905
"3747",27698,"As",292.35619047619
"3748",27699,"cheerfully",342.753333333333
"3749",27700,"as",313.042380952381
"3750",27701,"possible,",303.504761904762
"3751",27702,"he",286.539047619048
"3752",27703,"said,",318.180952380952
"3753",27704,"""Well,",304.126666666667
"3754",27705,"I",302.681428571429
"3755",27706,"guess",282.46380952381
"3756",27707,"we",268.365714285714
"3757",27708,"could",303.539523809524
"3758",27709,"all",308.454285714286
"3759",27710,"do",284.410476190476
"3760",27711,"with",276.516666666667
"3761",27712,"a",275.252380952381
"3762",27713,"little",287.45380952381
"3763",27714,"drink.""",331.129047619048
"3764",27715,"He",281.198571428571
"3765",27716,"unlashed",269.757619047619
"3766",27717,"the",311.937142857143
"3767",27718,"dipper",302.482857142857
"3768",27719,"and",324.792380952381
"3769",27720,"drew",317.448095238095
"3770",27721,"water",292.853333333333
"3771",27722,"from",301.039523809524
"3772",27723,"a",350.789523809524
"3773",27724,"barrel.",363.245714285714
"3774",27725,"They",317.504285714286
"3775",27726,"could",293.953333333333
"3776",27727,"no",274.235238095238
"3777",27728,"longer",290.118571428571
"3778",27729,"afford",282.978095238095
"3779",27730,"the",283.88
"3780",27731,"luxury",328.18
"3781",27732,"of",276.79619047619
"3782",27733,"the",267.15380952381
"3783",27734,"canvas",327.117619047619
"3784",27735,"sweat",373.765238095238
"3785",27736,"bag",354.416666666667
"3786",27737,"that",339.593333333333
"3787",27738,"cooled",340.633333333333
"3788",27739,"it",307.899047619048
"3789",27740,"by",337.572380952381
"3790",27741,"evaporation.",629.54380952381
"3791",27742,"The",314.73619047619
"3792",27743,"water",320.89619047619
"3793",27744,"was",343.308571428571
"3794",27745,"warm",323.907619047619
"3795",27746,"and",315.577619047619
"3796",27747,"stale",298.766666666667
"3797",27748,"and",325.658571428571
"3798",27749,"had",302.338571428571
"3799",27750,"a",286.68
"3800",27751,"brackish",359.050476190476
"3801",27752,"taste.",513.724761904762
"3802",27753,"But",324.205714285714
"3803",27754,"it",327.701428571429
"3804",27755,"was",295.115238095238
"3805",27756,"water.",323.787619047619
"3806",27757,"Thank",324.357142857143
"3807",27758,"the",335.334761904762
"3808",27759,"Lord,",329.154285714286
"3809",27760,"they",311.05619047619
"3810",27761,"still",288.153333333333
"3811",27762,"had",282.932380952381
"3812",27763,"water!",331.551428571429
"3813",27764,"He",261.820952380952
"3814",27765,"cleansed",297.777142857143
"3815",27766,"his",317.17619047619
"3816",27767,"mouth",295.913333333333
"3817",27768,"with",278.112380952381
"3818",27769,"a",286.492857142857
"3819",27770,"small",274.546666666667
"3820",27771,"quantity.",367.25380952381
"3821",27772,"He",284.199523809524
"3822",27773,"took",301.717142857143
"3823",27774,"a",270.697619047619
"3824",27775,"long",283.542857142857
"3825",27776,"but",284.425238095238
"3826",27777,"carefully",337.114761904762
"3827",27778,"controlled",373.209523809524
"3828",27779,"draught.",395.670952380952
"3829",27780,"He",364.338571428571
"3830",27781,"replenished",408.652380952381
"3831",27782,"the",349.028095238095
"3832",27783,"dipper",318.195238095238
"3833",27784,"and",362.67619047619
"3834",27785,"handed",322.163333333333
"3835",27786,"it",348.03619047619
"3836",27787,"to",300.477142857143
"3837",27788,"his",264.014285714286
"3838",27789,"young",289.68619047619
"3839",27790,"wife",283.956666666667
"3840",27791,"riding",350.998095238095
"3841",27792,"the",433.294761904762
"3842",27793,"hurricane",357.629047619048
"3843",27794,"deck.",460.237142857143
"3844",27795,"She",358.115238095238
"3845",27796,"took",314.828095238095
"3846",27797,"it",302.582857142857
"3847",27798,"grudgingly,",345.718571428571
"3848",27799,"her",426.889047619048
"3849",27800,"dark",343.869523809524
"3850",27801,"eyes",340.209523809524
"3851",27802,"baleful",342.264285714286
"3852",27803,"as",383.314761904762
"3853",27804,"they",325.368095238095
"3854",27805,"met",338.892857142857
"3855",27806,"his.",378.727619047619
"3856",27807,"She",304.55619047619
"3857",27808,"drank",308.569523809524
"3858",27809,"and",338.623333333333
"3859",27810,"pushed",357.959047619048
"3860",27811,"back",338.91380952381
"3861",27812,"her",294.512857142857
"3862",27813,"gingham",447.122857142857
"3863",27814,"bonnet",532.828095238095
"3864",27815,"to",420.072380952381
"3865",27816,"wet",401.69
"3866",27817,"a",342.204285714286
"3867",27818,"kerchief",384.65
"3868",27819,"and",413.307142857143
"3869",27820,"wipe",388.588571428571
"3870",27821,"her",343.987142857143
"3871",27822,"face.",306.22380952381
"3872",27823,"She",293.938095238095
"3873",27824,"set",342.28619047619
"3874",27825,"the",313.497619047619
"3875",27826,"dipper",356.104285714286
"3876",27827,"on",337.187142857143
"3877",27828,"the",360.474761904762
"3878",27829,"edge",325.170476190476
"3879",27830,"of",292.201428571429
"3880",27831,"the",317.201904761905
"3881",27832,"deck,",332.510476190476
"3882",27833,"leaving",333.312380952381
"3883",27834,"it",344.408095238095
"3884",27835,"for",328.693333333333
"3885",27836,"him",307.39619047619
"3886",27837,"to",294.288095238095
"3887",27838,"stretch",290.948571428571
"3888",27839,"after",320.64380952381
"3889",27840,"it",349.553333333333
"3890",27841,"while",375.952857142857
"3891",27842,"she",436.491904761905
"3892",27843,"looked",394.611428571429
"3893",27844,"on",360.657142857143
"3894",27845,"scornfully.",599.64380952381
"3895",27846,"""What",311.729047619048
"3896",27847,"happens",364.000952380952
"3897",27848,"when",378.841904761905
"3898",27849,"there's",289.668571428571
"3899",27850,"no",316.698095238095
"3900",27851,"more",298.741904761905
"3901",27852,"water?""",338.415238095238
"3902",27853,"She",349.377142857143
"3903",27854,"asked",336.19
"3904",27855,"smolderingly.",485.301428571429
"3905",27856,"She",298.309047619048
"3906",27857,"was",332.034285714286
"3907",27858,"like",344.299523809524
"3908",27859,"charcoal,",366.411904761905
"3909",27860,"he",400.93380952381
"3910",27861,"thought --",376.121428571429
"3911",27862,"dark,",435.908095238095
"3912",27863,"opaque,",400.881428571429
"3913",27864,"explosive.",453.279523809524
"3914",27865,"Her",313.572857142857
"3915",27866,"thick",441.897619047619
"3916",27867,"hair",326.722857142857
"3917",27868,"was",315.483333333333
"3918",27869,"the",323.292380952381
"3919",27870,"color",316.106666666667
"3920",27871,"and",290.904285714286
"3921",27872,"texture",299.916666666667
"3922",27873,"of",304.958095238095
"3923",27874,"charcoal.",384.66380952381
"3924",27875,"Her",290.652380952381
"3925",27876,"temper",328.914285714286
"3926",27877,"sparked",303.679523809524
"3927",27878,"like",356.608095238095
"3928",27879,"charcoal",361.182857142857
"3929",27880,"when",334.007142857143
"3930",27881,"it",338.627619047619
"3931",27882,"first",329.389047619048
"3932",27883,"lights",318.269047619048
"3933",27884,"up.",378.648095238095
"3934",27885,"And",324.053333333333
"3935",27886,"all",326.923333333333
"3936",27887,"the",333.172380952381
"3937",27888,"time,",305.028095238095
"3938",27889,"she",316.414285714286
"3939",27890,"had",283.350476190476
"3940",27891,"the",279.52380952381
"3941",27892,"heat",310.381428571429
"3942",27893,"of",297.255714285714
"3943",27894,"hatred",312.715714285714
"3944",27895,"in",373.365238095238
"3945",27896,"her,",328.277619047619
"3946",27897,"like",483.496666666667
"3947",27898,"charcoal",347.428095238095
"3948",27899,"that",331.448095238095
"3949",27900,"is",287.781904761905
"3950",27901,"burning",338.309047619048
"3951",27902,"on",321.710952380952
"3952",27903,"its",308.789523809524
"3953",27904,"under",291.226666666667
"3954",27905,"side,",361.350476190476
"3955",27906,"but",334.139047619048
"3956",27907,"not",278.172380952381
"3957",27908,"visibly.",363.764285714286
"3958",27909,"A",332.811428571429
"3959",27910,"ripple",367.53380952381
"3960",27911,"ran",355.464761904762
"3961",27912,"through",326.390476190476
"3962",27913,"the",302.697619047619
"3963",27914,"muscles",293.38619047619
"3964",27915,"of",291.717619047619
"3965",27916,"his",297.658571428571
"3966",27917,"jaws,",339.252380952381
"3967",27918,"but",333.83
"3968",27919,"he",318.502380952381
"3969",27920,"kept",318.843333333333
"3970",27921,"control",336.544761904762
"3971",27922,"upon",328.841428571429
"3972",27923,"his",308.062857142857
"3973",27924,"voice.",405.41619047619
"3974",27925,"""There",304.424285714286
"3975",27926,"must",321.027142857143
"3976",27927,"be",320.593333333333
"3977",27928,"some",306.682857142857
"3978",27929,"water",309.680476190476
"3979",27930,"under",306.34380952381
"3980",27931,"there.""",329.654761904762
"3981",27932,"He",288.341904761905
"3982",27933,"tilted",352.320952380952
"3983",27934,"his",348.784761904762
"3984",27935,"homely",337.121904761905
"3985",27936,"face",378.547142857143
"3986",27937,"toward",375.869523809524
"3987",27938,"the",323.76380952381
"3988",27939,"dry",297.544285714286
"3989",27940,"bed",369.270952380952
"3990",27941,"of",347.29
"3991",27942,"the",291.300476190476
"3992",27943,"river.",358.598095238095
"3993",27944,"""We",298.951904761905
"3994",27945,"can",332.445238095238
"3995",27946,"get",302.248571428571
"3996",27947,"it",284.92619047619
"3997",27948,"if",285.302857142857
"3998",27949,"we",315.133333333333
"3999",27950,"dig,""",289.546666666667
"4000",27951,"he",325.342380952381
"4001",27952,"said",315.111428571429
"4002",27953,"patiently.",360.658095238095
"4003",27954,"""And",316.47619047619
"4004",27955,"add",365.690952380952
"4005",27956,"fever",410.217619047619
"4006",27957,"to",348.394285714286
"4007",27958,"our",310.95
"4008",27959,"troubles?""",425.700476190476
"4009",27960,"She",427.505238095238
"4010",27961,"scoffed.",414.547142857143
"4011",27962,"""Or",325.762857142857
"4012",27963,"do",341.320476190476
"4013",27964,"you",293.483333333333
"4014",27965,"want",299.804761904762
"4015",27966,"to",280.714761904762
"4016",27967,"see",271.692857142857
"4017",27968,"if",268.670952380952
"4018",27969,"I",273.49619047619
"4019",27970,"can",282.00619047619
"4020",27971,"stand",303.453333333333
"4021",27972,"fever,",328.945238095238
"4022",27973,"too?""",536.49
"4023",27974,"""We",310.247142857143
"4024",27975,"can",317.690952380952
"4025",27976,"boil",280.673333333333
"4026",27977,"it,""",291.72
"4027",27978,"he",315.96
"4028",27979,"said.",360.340952380952
"4029",27980,"Her",302.384285714286
"4030",27981,"chin",298.284285714286
"4031",27982,"sharpened.",405.391904761905
"4032",27983,"""We're",309.321428571429
"4033",27984,"lost",313.476666666667
"4034",27985,"and",333.224285714286
"4035",27986,"burning",302.542857142857
"4036",27987,"up",332.347142857143
"4037",27988,"already,""",377.595714285714
"4038",27989,"she",347.475238095238
"4039",27990,"bit",332.897142857143
"4040",27991,"out",325.834285714286
"4041",27992,"tensely.",410.065238095238
"4042",27993,"""The",320.664761904762
"4043",27994,"tires",334.061904761905
"4044",27995,"are",336.270476190476
"4045",27996,"rattling",357.878095238095
"4046",27997,"on",345.070476190476
"4047",27998,"the",316.015238095238
"4048",27999,"wheels",329.283333333333
"4049",28000,"now.",318.021428571429
"4050",28001,"They'll",300.193333333333
"4051",28002,"roll",345.886666666667
"4052",28003,"off",326.478095238095
"4053",28004,"in",304.691428571429
"4054",28005,"another",304.138095238095
"4055",28006,"day.",309.550952380952
"4056",28007,"There",308.425714285714
"4057",28008,"was",307.995238095238
"4058",28009,"no",342.842380952381
"4059",28010,"valley",286.237619047619
"4060",28011,"like",292.817142857143
"4061",28012,"this",292.042380952381
"4062",28013,"on",286.819523809524
"4063",28014,"your",321.22
"4064",28015,"map.",352.389523809524
"4065",28016,"You",298.973333333333
"4066",28017,"don't",320.150476190476
"4067",28018,"even",307.015714285714
"4068",28019,"know",294.6
"4069",28020,"where",281.331904761905
"4070",28021,"we're",286.110952380952
"4071",28022,"headed.""",417.52619047619
"4072",28023,"""Hettie,""",379.398095238095
"4073",28024,"he",453.134761904762
"4074",28025,"said",335.010476190476
"4075",28026,"as",305.661904761905
"4076",28027,"gently",306.63380952381
"4077",28028,"as",290.850952380952
"4078",28029,"he",304.039047619048
"4079",28030,"could,",310.212857142857
"4080",28031,"""we're",354.102380952381
"4081",28032,"still",317.784285714286
"4082",28033,"headed",318.339523809524
"4083",28034,"west.",343.04
"4084",28035,"Somewhere,",347.687619047619
"4085",28036,"we'll",378.94
"4086",28037,"hit",317.59
"4087",28038,"a",294.03
"4088",28039,"trail.""",355.859523809524
"4089",28040,"""Somewhere!""",363.168095238095
"4090",28041,"She",330.653333333333
"4091",28042,"repeated.",391.782380952381
"4092",28043,"""Maybe",349.500952380952
"4093",28044,"in",372.239047619048
"4094",28045,"time",285.890476190476
"4095",28046,"to",297.295714285714
"4096",28047,"make",268.709047619048
"4097",28048,"a",277.1
"4098",28049,"cross",272.79380952381
"4099",28050,"and",280.666666666667
"4100",28051,"dig",287.148571428571
"4101",28052,"our",346.817619047619
"4102",28053,"graves.""",351.526666666667
"4103",28054,"His",340.338571428571
"4104",28055,"wide",471.674285714286
"4105",28056,"mouth",323.432857142857
"4106",28057,"compressed.",402.354761904762
"4107",28058,"In",313.66380952381
"4108",28059,"a",299.525714285714
"4109",28060,"way,",298.31
"4110",28061,"he",293.836666666667
"4111",28062,"couldn't",306.773333333333
"4112",28063,"blame",287.683333333333
"4113",28064,"her.",327.016666666667
"4114",28065,"He",298.581428571429
"4115",28066,"had",284.063333333333
"4116",28067,"picked",248.106666666667
"4117",28068,"out",308.221904761905
"4118",28069,"this",282.524761904762
"4119",28070,"pathless",288.34619047619
"4120",28071,"trail,",375.439047619048
"4121",28072,"instead",358.139047619048
"4122",28073,"of",329.191428571429
"4123",28074,"the",281.376666666667
"4124",28075,"common",269.399047619048
"4125",28076,"one,",299.25619047619
"4126",28077,"in",312.55
"4127",28078,"a",297.513333333333
"4128",28079,"moment",287.960476190476
"4129",28080,"of",330.740952380952
"4130",28081,"romantic",378.779523809524
"4131",28082,"fancy,",309.309523809524
"4132",28083,"to",349.270952380952
"4133",28084,"give",294.548095238095
"4134",28085,"them",281.901904761905
"4135",28086,"privacy",290.113333333333
"4136",28087,"on",358.164761904762
"4137",28088,"their",299.369523809524
"4138",28089,"honeymoon.",339.82
"4139",28090,"It",290.691428571429
"4140",28091,"had",298.552857142857
"4141",28092,"been",311.978095238095
"4142",28093,"a",290.46619047619
"4143",28094,"mistake,",334.514285714286
"4144",28095,"but",311.574761904762
"4145",28096,"anything",287.012857142857
"4146",28097,"would",324.211428571429
"4147",28098,"have",301.034285714286
"4148",28099,"been",298.707619047619
"4149",28100,"a",292.07
"4150",28101,"mistake,",289.389047619048
"4151",28102,"as",294.324761904762
"4152",28103,"it",279.060952380952
"4153",28104,"turned",262.93
"4154",28105,"out.",288.590952380952
"4155",28106,"It",295.501428571429
"4156",28107,"wasn't",288.609047619048
"4157",28108,"the",285.535238095238
"4158",28109,"roughness",312.955238095238
"4159",28110,"and",306.042857142857
"4160",28111,"crudity",358.197142857143
"4161",28112,"and",334.080476190476
"4162",28113,"discomfort",354.054285714286
"4163",28114,"of",305.564285714286
"4164",28115,"the",292.433333333333
"4165",28116,"trip",280.108571428571
"4166",28117,"that",301.306666666667
"4167",28118,"had",262.8
"4168",28119,"frightened",329.306666666667
"4169",28120,"her.",334.437619047619
"4170",28121,"She",276.392380952381
"4171",28122,"had",271.698095238095
"4172",28123,"hated",287.952380952381
"4173",28124,"the",376.698095238095
"4174",28125,"whole",321.820476190476
"4175",28126,"idea",355.126666666667
"4176",28127,"before",297.616666666667
"4177",28128,"they",286.661904761905
"4178",28129,"started.",560.543333333333
"4179",29000,"Buffeted",853.291875
"4180",29001,"by",513.56625
"4181",29002,"swirling",337.554375
"4182",29003,"winds,",367.111875
"4183",29004,"the",338.803125
"4184",29005,"little",330.1925
"4185",29006,"green",317.28875
"4186",29007,"biplane",347.554375
"4187",29008,"struggled",488.600625
"4188",29009,"northward",372.77875
"4189",29010,"between",559.120625
"4190",29011,"the",360.515
"4191",29012,"mountains",424.721875
"4192",29013,"beyond",399.000625
"4193",29014,"Northfield",449.45625
"4194",29015,"Gulf.",434.3775
"4195",29016,"Wires",377.34
"4196",29017,"whined",351.0125
"4197",29018,"as",410.0625
"4198",29019,"a",291.51625
"4199",29020,"cold",306.31875
"4200",29021,"November",312.444375
"4201",29022,"blast",293.72125
"4202",29023,"rocked",349.85375
"4203",29024,"the",343.3975
"4204",29025,"silver",318.463125
"4205",29026,"wings,",291.4
"4206",29027,"but",307.205
"4207",29028,"the",320.48625
"4208",29029,"engine",346.405625
"4209",29030,"roar",334.124375
"4210",29031,"was",306.373125
"4211",29032,"reassuring",362.145625
"4212",29033,"to",346.68125
"4213",29034,"the",293.0825
"4214",29035,"pilot",321.716875
"4215",29036,"bundled",436.31375
"4216",29037,"in",383.22125
"4217",29038,"the",311.06125
"4218",29039,"open",309.1625
"4219",29040,"cockpit.",381.114375
"4220",29041,"He",323.408125
"4221",29042,"peered",340.84
"4222",29043,"ahead",382.745625
"4223",29044,"and",368.4
